lon,capacity,rental_uris,station_id,region_id,short_name,name,lat
-73.88838,19,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",1828967346753327602,71,6787.02,30 Ave & 80 St,40.76109
-73.99213135242462,44,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",4168e5a4-c7ec-4045-bfc8-84ac5edbe845,71,5636.13,E 1 St & Bowery,40.72486122254819
-73.89986,22,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",8f72fe26-98aa-4e87-a612-9ae0eb1d9a38,71,6460.06,62 St & 34 Ave,40.75201
-73.99949601,67,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",66db6d40-0aca-11e7-82f6-3863bb44ef7c,71,5532.01,Mercer St & Spring St,40.72362738
-73.87728,25,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",1843486667668726558,71,5930.02,Queens Blvd & Broadway,40.73672
-73.911517,25,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",c56739c2-b310-4d73-ab0e-b6036abd9561,71,6587.04,Broadway & 49 St,40.755389
-73.86156,24,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",1856847127505992556,71,6414.07,Roosevelt Ave & 104 St,40.74984
-73.95487,24,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",1820420224296772166,71,3140.09,Bedford Ave & Beverley Rd,40.64491
-73.93588,19,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",1918481707793320120,71,6462.09,29 St & 40 Ave,40.75217
-73.8812,20,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",1834145468418707676,71,6848.04,88 St & Astoria Blvd,40.76424
-73.931015,21,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",f752c376-3a6f-4cd3-b9fd-3c049d45a9a6,71,8081.01,Jerome Ave & Ogden Ave,40.829797
-73.912411,19,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",be435dfd-e859-487c-ae32-3d2b76d49a49,71,7896.11,E 156 St & Brook Ave,40.819823
-73.87913,24,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",1846085533896197012,71,6047.03,51 Ave & Van Loon St,40.73832
-73.92842,24,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",17aba164-9d41-4336-9767-2218b8994ded,71,4228.06,Chauncey St & Malcolm X Blvd,40.68044
-73.94954908,23,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",66dcca0d-0aca-11e7-82f6-3863bb44ef7c,71,4707.03,Myrtle Ave & Marcy Ave,40.69539817
-73.91367,24,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",ffaa8f6a-a4ea-4d3a-a57c-f42f77cd4581,71,4138.04,Thomas S. Boyland St & Fulton St,40.67854
-73.98958593606949,54,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",5f7ac86c-1a98-4603-8749-4bb83ac84acd,71,6098.10,Broadway & E 21 St,40.739888408589955
-73.909887,19,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",b9c209b2-6284-4f5a-a32a-680ef9da1c1f,71,6276.05,Skillman Ave & 54 St,40.745502
-73.9373554,41,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",32c60668-a192-4d06-aa7c-6d6f7aed6b45,71,6937.07,Vernon Blvd & 10 St,40.7671863
-73.8833650931,19,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",5f2766b0-362e-49e5-ab09-05e2c4b6f626,71,8748.02,E Mosholu Pkwy & E 204 St,40.8740704
-73.94521,23,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",01839a78-f228-4706-8f7f-147b857492f2,71,7814.01,Adam Clayton Powell Blvd & W 132 St,40.813539
-73.969862,38,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",50575cba-95ac-4134-9da1-3eec8253afc4,71,7354.01,Central Park W & W 85 St,40.78476
-73.99682619,35,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",66dc9143-0aca-11e7-82f6-3863bb44ef7c,71,5128.04,Catherine St & Monroe St,40.71117444
-73.962658,50,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",2bf9addc-038b-48fe-8794-dde085c5e5dc,71,6723.10,E 58 St & 1 Ave (NW Corner),40.759125
-73.9432635,34,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",66dd266a-0aca-11e7-82f6-3863bb44ef7c,71,6352.01,44 Dr & Jackson Ave,40.74718234
-73.99383605,39,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",66db3708-0aca-11e7-82f6-3863bb44ef7c,71,4903.08,Old Fulton St,40.70277159
